Unnamed: 0,PID,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Utilities,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Exter Qual,Exter Cond,Bsmt Unf SF,Total Bsmt SF,Central Air,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom,Kitchen,TotRms AbvGrd,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,Date Sold,SalePrice
1001,907194010,RL,79,12420,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2001,2001,Gd,TA,278.0,944.0,Y,1840sqft,1.0,0.0,2,1,3,1,6,Attchd,2001.0,2.0,622.0,TA,TA,Y,,06-2009,230000.0
1002,902328100,RM,65,8850,Pave,,AllPub,OldTown,1Fam,2.5Unf,7,6,1916,1950,TA,TA,815.0,815.0,Y,1690sqft,0.0,0.0,1,0,3,1,7,Detchd,1916.0,1.0,225.0,TA,TA,Y,,07-2006,144000.0
1003,532354010,RL,80,8480,Pave,,AllPub,Sawyer,1Fam,1Story,5,6,1963,1963,TA,TA,340.0,970.0,Y,970sqft,1.0,0.0,1,0,2,1,5,Detchd,1996.0,2.0,624.0,TA,TA,Y,,07-2007,132500.0
1004,909276170,RL,74,11988,Pave,,AllPub,Crawfor,1Fam,2Story,6,7,1934,1995,TA,TA,389.0,715.0,Y,1660sqft,0.0,0.0,1,1,3,1,6,Detchd,1939.0,1.0,240.0,TA,TA,Y,,08-2008,188700.0
1005,527453150,RL,24,2280,Pave,,AllPub,NPkVill,Twnhs,1Story,7,6,1975,1975,TA,TA,836.0,836.0,Y,836sqft,0.0,0.0,1,0,2,1,4,Attchd,1975.0,1.0,308.0,TA,TA,Y,,06-2010,120000.0
1006,531453100,RL,-1,10274,Pave,,AllPub,SawyerW,1Fam,2Story,6,7,1986,1986,TA,Gd,345.0,676.0,Y,1400sqft,0.0,0.0,2,1,3,1,6,Attchd,1986.0,2.0,465.0,TA,TA,Y,,07-2009,162000.0
1007,903231010,RM,51,6120,Pave,,AllPub,BrkSide,1Fam,1.5Fin,5,6,1936,1950,TA,Fa,927.0,927.0,Y,1539sqft,0.0,0.0,1,1,3,1,5,Detchd,1995.0,2.0,576.0,TA,TA,Y,MnPrv,04-2009,141500.0
1008,905225090,RL,-1,15584,Pave,,AllPub,ClearCr,1Fam,SLvl,5,5,1956,1956,TA,TA,825.0,825.0,Y,2071sqft,0.0,1.0,1,1,4,1,9,Attchd,1956.0,1.0,336.0,TA,TA,Y,,10-2009,165000.0
1009,907290180,RM,-1,4435,Pave,,AllPub,CollgCr,TwnhsE,1Story,6,5,2003,2004,Gd,TA,163.0,848.0,Y,848sqft,1.0,0.0,1,0,1,1,4,Attchd,2003.0,2.0,420.0,TA,TA,Y,,06-2009,144000.0
1010,535478040,RL,66,6760,Pave,,AllPub,NAmes,1Fam,SFoyer,5,5,1962,1962,TA,TA,162.0,896.0,Y,936sqft,1.0,0.0,1,0,3,1,6,Attchd,1962.0,1.0,288.0,TA,TA,Y,,10-2007,130000.0
1011,906201200,RL,86,10380,Pave,,AllPub,SawyerW,1Fam,2Story,7,5,1986,1987,Gd,TA,0.0,1502.0,Y,2730sqft,1.0,0.0,2,1,4,1,8,Attchd,1987.0,2.0,576.0,TA,TA,Y,MnPrv,08-2007,301000.0
1012,909252010,RL,60,7200,Pave,,AllPub,SWISU,1Fam,1.5Fin,5,7,1937,1950,TA,TA,162.0,731.0,Y,1768sqft,1.0,0.0,1,1,3,1,7,Detchd,1939.0,1.0,240.0,TA,TA,Y,MnPrv,06-2007,175000.0
1013,907251100,RL,90,11367,Pave,,AllPub,CollgCr,1Fam,2Story,8,5,2002,2002,Gd,TA,133.0,1065.0,Y,1989sqft,1.0,0.0,2,1,3,1,7,Attchd,2002.0,2.0,586.0,TA,TA,Y,,11-2006,255000.0
1014,527325090,RL,61,11339,Pave,,AllPub,NWAmes,1Fam,2Story,7,5,1979,1979,TA,TA,22.0,780.0,Y,1930sqft,1.0,0.0,2,1,4,1,9,Attchd,1979.0,2.0,481.0,TA,TA,Y,,03-2007,192000.0
1015,902300110,RM,69,9142,Pave,,AllPub,OldTown,2fmCon,2Story,5,5,1900,2006,TA,Fa,797.0,797.0,N,1627sqft,0.0,0.0,2,0,4,2,10,Detchd,1950.0,2.0,420.0,Fa,Po,N,,02-2008,139500.0
1016,527161040,RL,57,8923,Pave,,AllPub,Gilbert,1Fam,SLvl,7,5,1998,1998,Gd,TA,195.0,384.0,Y,1382sqft,0.0,0.0,2,1,3,1,7,BuiltIn,1998.0,2.0,396.0,TA,TA,Y,,02-2009,177500.0
1017,528250010,RL,-1,11950,Pave,,AllPub,Gilbert,1Fam,SLvl,7,5,2003,2003,Gd,TA,384.0,384.0,Y,1394sqft,0.0,0.0,2,1,3,1,7,BuiltIn,2003.0,2.0,400.0,TA,TA,Y,,10-2007,165500.0
1018,902405100,RM,98,8820,Pave,,AllPub,OldTown,1Fam,1.5Fin,5,6,1890,1996,TA,TA,0.0,1088.0,Y,1869sqft,0.0,0.0,1,0,2,1,7,Detchd,1963.0,2.0,456.0,TA,TA,Y,MnWw,09-2009,124900.0
1019,921205030,RL,88,11443,Pave,,AllPub,Timber,1Fam,1Story,8,5,2005,2006,Gd,TA,408.0,1868.0,Y,2028sqft,1.0,0.0,2,0,2,1,7,Attchd,2005.0,3.0,880.0,TA,TA,Y,,03-2006,369900.0
1020,907405140,RL,65,8450,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2003,2003,Gd,TA,150.0,856.0,Y,1710sqft,1.0,0.0,2,1,3,1,8,Attchd,2003.0,2.0,548.0,TA,TA,Y,,02-2008,208500.0
1021,535478070,RL,74,7400,Pave,,AllPub,NAmes,1Fam,1Story,7,6,1962,1962,TA,TA,236.0,1045.0,Y,1045sqft,1.0,0.0,1,0,3,1,6,Detchd,1962.0,2.0,528.0,TA,TA,Y,,03-2006,120000.0
1022,535450180,RL,60,10800,Pave,,AllPub,NAmes,1Fam,1.5Fin,4,4,1949,1950,TA,TA,720.0,720.0,N,1192sqft,0.0,0.0,1,1,4,1,6,,,0.0,0.0,,,Y,,12-2006,135000.0
1023,531452260,RL,70,9109,Pave,,AllPub,SawyerW,1Fam,2Story,7,5,1994,1994,Gd,TA,122.0,754.0,Y,1540sqft,1.0,0.0,2,1,3,1,6,Attchd,1994.0,2.0,495.0,TA,TA,Y,,10-2009,184000.0
1024,907227060,RL,60,7200,Pave,,AllPub,CollgCr,1Fam,1Story,5,5,1972,2000,TA,TA,193.0,864.0,Y,864sqft,1.0,0.0,1,0,3,1,5,Detchd,1977.0,2.0,576.0,Gd,Ex,Y,,09-2007,127000.0
1025,535477090,RL,69,7590,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1963,1963,TA,TA,1117.0,1117.0,Y,1117sqft,0.0,0.0,1,0,3,1,6,Attchd,1963.0,1.0,264.0,TA,TA,Y,,05-2008,136870.0
1026,535478010,RL,69,10205,Pave,,AllPub,NAmes,1Fam,SFoyer,5,5,1962,1962,TA,TA,141.0,925.0,Y,999sqft,1.0,0.0,1,0,3,1,6,Attchd,1962.0,1.0,300.0,TA,TA,Y,,05-2006,134500.0
1027,916460070,RL,-1,8098,Pave,,AllPub,Timber,1Fam,1Story,6,5,2000,2000,Gd,TA,129.0,1381.0,Y,1403sqft,1.0,0.0,2,0,2,1,5,Attchd,2000.0,2.0,470.0,TA,TA,Y,,10-2006,202000.0
1028,533250190,RL,50,9466,Pave,,AllPub,Veenker,TwnhsE,1Story,8,5,1994,1995,Gd,TA,0.0,1494.0,Y,1494sqft,1.0,0.0,1,1,1,1,5,Attchd,1994.0,2.0,478.0,TA,TA,Y,,05-2007,279700.0
1029,906223110,RL,80,9938,Pave,,AllPub,SawyerW,1Fam,1Story,7,5,1994,1994,Gd,TA,331.0,1602.0,Y,1626sqft,1.0,0.0,2,1,3,1,7,Attchd,1994.0,2.0,534.0,TA,TA,Y,,04-2008,226500.0
1030,924100020,RL,-1,11075,Pave,,AllPub,Mitchel,1Fam,2Story,5,4,1969,1969,TA,TA,29.0,784.0,Y,1968sqft,0.0,1.0,2,1,4,1,7,Attchd,1969.0,2.0,530.0,TA,TA,Y,MnPrv,09-2008,172000.0
1031,528106010,RL,111,16259,Pave,,AllPub,NridgHt,1Fam,2Story,9,5,2006,2006,TA,TA,1249.0,1249.0,Y,2596sqft,0.0,0.0,3,1,4,1,9,Attchd,2006.0,3.0,840.0,TA,TA,Y,,09-2006,342643.0
1032,534425310,RL,80,8800,Pave,,AllPub,NAmes,1Fam,SFoyer,6,7,1963,1963,TA,Gd,173.0,936.0,Y,1054sqft,1.0,0.0,1,0,3,1,6,Attchd,1963.0,2.0,480.0,TA,TA,Y,MnPrv,05-2010,137500.0
1033,531380080,RL,-1,8880,Pave,,AllPub,SawyerW,1Fam,2Story,7,5,1994,2002,Gd,TA,253.0,948.0,Y,2110sqft,1.0,0.0,2,1,3,1,8,Attchd,1994.0,2.0,463.0,TA,TA,Y,,05-2010,205000.0
1034,535327230,RL,71,8838,Pave,,AllPub,NAmes,1Fam,1Story,5,3,1957,1982,TA,TA,0.0,0.0,Y,1764sqft,0.0,0.0,2,1,4,1,7,Attchd,1957.0,1.0,301.0,TA,TA,Y,,10-2008,100000.0
1035,535353190,RL,78,17503,Pave,,AllPub,NAmes,1Fam,1.5Fin,6,5,1948,1950,TA,TA,912.0,912.0,Y,1458sqft,0.0,1.0,1,0,3,1,6,Attchd,1948.0,1.0,330.0,TA,TA,Y,,01-2010,97500.0
1036,907187040,RL,47,10820,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,1999,1999,Gd,TA,646.0,988.0,Y,1873sqft,0.0,0.0,2,1,3,1,7,Attchd,1999.0,2.0,597.0,TA,TA,Y,,03-2007,235500.0
1037,906340130,RL,65,10816,Pave,,AllPub,CollgCr,1Fam,1Story,9,5,2008,2008,Ex,TA,616.0,1720.0,Y,1720sqft,1.0,0.0,2,0,3,1,8,Attchd,2008.0,3.0,846.0,TA,TA,Y,,11-2009,332000.0
1038,923275200,RL,76,8314,Pave,,AllPub,Mitchel,1Fam,1Story,5,7,1982,1982,TA,TA,270.0,816.0,Y,816sqft,0.0,0.0,1,0,2,1,5,Attchd,1982.0,1.0,264.0,TA,TA,Y,,06-2007,124500.0
1039,902207170,RM,60,8520,Pave,,AllPub,OldTown,1Fam,1Story,5,8,1923,1950,Gd,TA,624.0,624.0,Y,792sqft,0.0,0.0,1,0,2,1,5,Detchd,1963.0,1.0,287.0,TA,TA,Y,GdWo,02-2009,99500.0
1040,534450180,RL,50,7207,Pave,,AllPub,BrkSide,1Fam,1Story,5,7,1958,2008,TA,Gd,162.0,858.0,Y,858sqft,1.0,0.0,1,0,2,1,4,,,0.0,0.0,,,Y,,02-2010,116500.0
1041,909251080,RL,66,8969,Pave,,AllPub,Crawfor,1Fam,2Story,6,6,1926,1950,TA,TA,265.0,644.0,Y,1316sqft,1.0,0.0,1,0,2,1,6,Detchd,2001.0,1.0,369.0,TA,TA,P,MnPrv,07-2008,145000.0
1042,908152290,RL,60,7023,Pave,,AllPub,Edwards,1Fam,2Story,5,5,2005,2006,TA,TA,123.0,734.0,Y,1408sqft,1.0,0.0,2,1,3,1,6,BuiltIn,2005.0,2.0,489.0,TA,TA,Y,,05-2007,171500.0
1043,923251080,RL,-1,26142,Pave,,AllPub,Mitchel,1Fam,1Story,5,7,1962,1962,TA,TA,595.0,1188.0,Y,1188sqft,0.0,0.0,1,0,3,1,6,Attchd,1962.0,1.0,312.0,TA,TA,P,,04-2010,157900.0
1044,531385130,RL,-1,16196,Pave,,AllPub,SawyerW,1Fam,1Story,7,5,1998,1998,Gd,TA,39.0,1482.0,Y,1494sqft,1.0,0.0,2,0,3,1,5,Attchd,1998.0,2.0,514.0,TA,TA,Y,,08-2007,215000.0
1045,528164040,RL,72,11846,Pave,,AllPub,NridgHt,1Fam,1Story,9,5,2003,2004,Gd,TA,225.0,1792.0,Y,1792sqft,1.0,0.0,2,0,2,1,6,Attchd,2003.0,3.0,874.0,TA,TA,Y,,08-2006,374000.0
1046,923228200,RM,-1,1533,Pave,,AllPub,MeadowV,Twnhs,SLvl,4,5,1970,1970,TA,TA,27.0,530.0,Y,992sqft,1.0,0.0,1,0,2,1,4,BuiltIn,1970.0,1.0,297.0,TA,TA,Y,,07-2007,106500.0
1047,903231090,RM,-1,6240,Pave,,AllPub,BrkSide,1Fam,1.5Fin,6,5,1938,1950,TA,TA,809.0,861.0,Y,1409sqft,1.0,0.0,1,1,3,1,6,Detchd,1968.0,2.0,528.0,TA,TA,Y,,03-2007,126000.0
1048,907203070,RL,68,7480,Pave,,AllPub,CollgCr,1Fam,1Story,5,6,1972,1972,TA,TA,396.0,876.0,Y,876sqft,1.0,0.0,1,0,3,1,5,Detchd,1977.0,2.0,484.0,TA,TA,Y,MnPrv,06-2010,127000.0
1049,903225150,RM,50,5000,Pave,,AllPub,BrkSide,1Fam,1Story,4,7,1925,1950,TA,TA,577.0,765.0,N,765sqft,1.0,0.0,1,0,2,1,4,Detchd,1926.0,1.0,200.0,Fa,TA,P,MnPrv,04-2010,87000.0
1050,535180130,RL,60,8382,Pave,,AllPub,NAmes,1Fam,1.5Fin,4,5,1956,1956,TA,TA,832.0,832.0,Y,1337sqft,0.0,0.0,1,0,3,1,5,Attchd,1956.0,1.0,263.0,TA,TA,Y,,02-2010,108000.0
1051,906378150,RL,93,10481,Pave,,AllPub,CollgCr,1Fam,1Story,8,5,2006,2007,Gd,TA,2140.0,2140.0,Y,2140sqft,0.0,0.0,2,1,3,1,8,Attchd,2006.0,3.0,894.0,TA,TA,Y,,06-2007,360000.0
1052,903476030,RM,76,7630,Pave,,AllPub,OldTown,2fmCon,2Story,5,9,1900,1996,TA,Gd,360.0,360.0,Y,1812sqft,0.0,0.0,2,0,4,2,8,Detchd,1999.0,2.0,672.0,TA,TA,N,MnPrv,05-2010,140000.0
1053,528120120,RL,90,11520,Pave,,AllPub,NridgHt,1Fam,1Story,9,5,2005,2005,Gd,TA,1588.0,1698.0,Y,1698sqft,0.0,0.0,2,0,3,1,7,Attchd,2005.0,3.0,730.0,TA,TA,Y,,06-2010,275000.0
1054,528290190,RL,62,7750,Pave,,AllPub,Gilbert,1Fam,SLvl,7,5,1999,2000,TA,TA,384.0,384.0,Y,1430sqft,0.0,0.0,2,1,3,1,7,BuiltIn,1999.0,2.0,400.0,TA,TA,Y,,03-2009,156000.0
1055,907200340,RL,75,10650,Pave,,AllPub,CollgCr,1Fam,1Story,5,6,1976,1976,TA,TA,0.0,894.0,Y,894sqft,1.0,0.0,1,0,3,1,5,Attchd,1976.0,1.0,308.0,TA,TA,Y,MnPrv,02-2010,128200.0
1056,902325100,RM,70,6300,Pave,,AllPub,OldTown,1Fam,2.5Unf,7,6,1910,2005,TA,TA,1226.0,1226.0,Y,2104sqft,0.0,0.0,2,0,5,1,9,Detchd,1910.0,2.0,432.0,Fa,TA,P,,07-2006,155000.0
1057,903425420,RL,55,10267,Pave,,AllPub,BrkSide,1Fam,1Story,6,7,1918,2000,TA,Gd,0.0,816.0,Y,838sqft,1.0,0.0,1,0,2,1,5,Detchd,1961.0,1.0,275.0,TA,TA,N,MnWw,05-2008,130000.0
1058,535352090,RL,80,8480,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1945,1950,TA,Gd,93.0,793.0,Y,793sqft,1.0,0.0,1,0,2,1,4,Detchd,1945.0,1.0,240.0,TA,TA,Y,,08-2009,113000.0
1059,902125080,RM,60,5790,Pave,,AllPub,OldTown,1Fam,2Story,3,6,1915,1950,Gd,Gd,840.0,840.0,N,1605sqft,0.0,0.0,2,0,3,2,8,Detchd,1915.0,1.0,379.0,TA,TA,Y,,05-2010,107400.0
1060,526351100,RL,85,10200,Pave,,AllPub,NAmes,1Fam,1Story,6,5,1974,1974,TA,TA,590.0,1434.0,Y,1434sqft,1.0,0.0,2,0,4,1,7,Attchd,1974.0,2.0,528.0,TA,TA,Y,,06-2009,157000.0
1061,532376110,RL,-1,7791,Pave,,AllPub,Sawyer,1Fam,1Story,5,8,1963,1995,Gd,Gd,288.0,912.0,Y,912sqft,1.0,0.0,1,0,3,1,6,Attchd,1963.0,1.0,300.0,TA,TA,Y,GdWo,10-2009,129000.0
1062,905101450,RL,70,8414,Pave,,AllPub,Sawyer,1Fam,1Story,6,8,1963,2003,TA,TA,396.0,1059.0,Y,1068sqft,0.0,1.0,1,0,3,1,6,Attchd,1963.0,1.0,264.0,TA,TA,Y,MnPrv,02-2006,154500.0
1063,528120150,RL,76,9591,Pave,,AllPub,NridgHt,1Fam,2Story,8,5,2004,2005,Gd,TA,1143.0,1143.0,Y,2473sqft,0.0,0.0,2,1,4,1,9,BuiltIn,2004.0,3.0,852.0,TA,TA,Y,,10-2007,317000.0
1064,907270050,RL,67,10566,Pave,,AllPub,CollgCr,1Fam,2Story,8,5,1999,1999,Gd,TA,170.0,1090.0,Y,2214sqft,1.0,0.0,2,1,3,1,8,Attchd,1999.0,3.0,646.0,TA,TA,Y,,07-2006,268500.0
1065,528344040,RL,-1,16545,Pave,,AllPub,NoRidge,1Fam,2Story,8,5,1998,1998,Gd,TA,503.0,1284.0,Y,2450sqft,1.0,0.0,2,1,3,1,7,Attchd,1998.0,3.0,1069.0,TA,TA,Y,,05-2009,340000.0
1066,527107240,RL,70,11207,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,1997,1997,TA,TA,88.0,802.0,Y,1511sqft,1.0,0.0,2,1,3,1,8,Attchd,1997.0,2.0,413.0,TA,TA,Y,,06-2006,185000.0
1067,534479300,RL,82,9888,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1954,1975,TA,Gd,450.0,936.0,Y,936sqft,0.0,0.0,1,0,2,1,5,Attchd,1954.0,1.0,240.0,TA,TA,Y,MnPrv,03-2006,121000.0
1068,904352190,RH,60,6048,Pave,,AllPub,SWISU,2fmCon,1.5Fin,5,7,1910,1950,TA,Gd,120.0,856.0,Y,1680sqft,1.0,0.0,2,0,2,2,7,Detchd,1910.0,2.0,450.0,TA,Fa,P,,06-2010,114900.0
1069,528458090,FV,81,10411,Pave,,AllPub,Somerst,1Fam,2Story,5,5,2007,2007,Gd,TA,725.0,725.0,Y,1588sqft,0.0,0.0,3,0,3,1,8,Attchd,2007.0,2.0,561.0,TA,TA,Y,,07-2007,212109.0
1070,908154040,RL,86,13286,Pave,,AllPub,Edwards,1Fam,1Story,9,5,2007,2008,Ex,TA,464.0,1698.0,Y,1698sqft,1.0,0.0,2,0,3,1,8,Attchd,2007.0,3.0,768.0,TA,TA,Y,,02-2009,320000.0
1071,533208030,FV,30,5330,Pave,Pave,AllPub,Somerst,TwnhsE,1Story,8,5,2006,2007,Gd,TA,1550.0,1550.0,Y,1550sqft,0.0,0.0,2,1,2,1,5,Attchd,2007.0,2.0,528.0,TA,TA,Y,,07-2007,207500.0
1072,528240020,RL,62,8244,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,2004,2004,Gd,TA,840.0,840.0,Y,1720sqft,0.0,0.0,2,1,3,1,7,Attchd,2004.0,2.0,440.0,TA,TA,Y,,05-2007,183500.0
1073,905104080,RL,-1,7162,Pave,,AllPub,Sawyer,1Fam,1Story,5,7,1966,1966,TA,TA,876.0,876.0,Y,904sqft,0.0,0.0,1,0,3,1,6,Attchd,1966.0,1.0,408.0,TA,TA,Y,MnPrv,12-2008,109900.0
1074,528354110,RL,95,11787,Pave,,AllPub,NoRidge,1Fam,2Story,7,5,1996,1997,Gd,TA,660.0,1379.0,Y,2398sqft,1.0,0.0,2,1,3,1,8,Attchd,1996.0,3.0,834.0,TA,TA,Y,,08-2007,315750.0
1075,533252040,RL,-1,14694,Pave,,AllPub,Veenker,1Fam,1Story,8,9,1977,2008,Ex,Ex,306.0,1694.0,Y,1694sqft,1.0,0.0,2,0,2,1,5,Attchd,1977.0,2.0,642.0,TA,TA,Y,,06-2009,318750.0
1076,533350120,RL,103,16280,Pave,,AllPub,Veenker,1Fam,1Story,8,9,1976,2007,Ex,Ex,0.0,1426.0,Y,1671sqft,1.0,0.0,3,0,3,1,6,Attchd,1976.0,2.0,550.0,TA,TA,Y,GdWo,05-2008,290000.0
1077,527302175,RL,48,17043,Pave,,AllPub,NWAmes,1Fam,1Story,6,5,1979,1998,TA,Gd,1362.0,1362.0,Y,1586sqft,0.0,0.0,2,0,3,1,7,Attchd,1979.0,2.0,435.0,TA,TA,Y,,01-2009,181000.0
1078,916403200,RL,-1,9839,Pave,,AllPub,Timber,1Fam,2Story,6,8,1980,2006,TA,Gd,250.0,712.0,Y,2237sqft,0.0,0.0,2,1,3,1,7,BuiltIn,1980.0,2.0,440.0,TA,TA,Y,,02-2009,204000.0
1079,534431020,RL,85,12172,Pave,,AllPub,NAmes,1Fam,1.5Unf,5,7,1940,1996,TA,TA,433.0,822.0,Y,908sqft,0.0,0.0,1,0,2,1,4,Attchd,1975.0,2.0,512.0,TA,TA,Y,MnPrv,10-2007,138500.0
1080,909253180,RL,52,6292,Pave,,AllPub,SWISU,1Fam,1.5Fin,7,7,1928,1950,TA,TA,861.0,861.0,Y,1477sqft,0.0,1.0,2,0,3,1,6,Detchd,1928.0,1.0,216.0,TA,TA,Y,,08-2009,145000.0
1081,533244040,FV,106,8413,Pave,,AllPub,Somerst,1Fam,2Story,8,5,1998,1998,Gd,Gd,319.0,1220.0,Y,2362sqft,1.0,0.0,2,1,3,1,8,Attchd,1998.0,2.0,1105.0,Gd,TA,Y,,06-2007,312500.0
1082,528228580,RL,53,4045,Pave,,AllPub,Blmngtn,TwnhsE,1Story,7,5,2006,2006,Gd,TA,286.0,1356.0,Y,1500sqft,1.0,0.0,2,0,2,1,6,Attchd,2006.0,3.0,648.0,TA,TA,Y,,10-2006,246578.0
1083,535455060,RL,64,6390,Pave,,AllPub,NAmes,1Fam,1.5Unf,6,7,1954,1954,TA,TA,936.0,936.0,Y,984sqft,1.0,0.0,1,0,2,1,4,Detchd,1954.0,1.0,280.0,TA,TA,Y,GdWo,06-2008,112500.0
1084,916226090,RL,46,4054,Pave,,AllPub,Timber,TwnhsE,1Story,7,6,1987,1987,Gd,TA,552.0,1501.0,Y,1501sqft,1.0,0.0,2,0,2,1,5,Attchd,1987.0,2.0,512.0,TA,TA,Y,,10-2007,244000.0
1085,906412010,RL,91,11778,Pave,,AllPub,CollgCr,1Fam,1Story,9,5,2008,2008,Gd,TA,186.0,2271.0,Y,2276sqft,1.0,0.0,2,0,3,1,7,Attchd,2008.0,3.0,1348.0,Gd,TA,Y,,06-2008,475000.0
1086,906203120,RL,90,14684,Pave,,AllPub,SawyerW,1Fam,1Story,7,7,1990,1991,Gd,TA,1496.0,2158.0,Y,2196sqft,0.0,0.0,2,0,3,1,7,Attchd,1990.0,3.0,701.0,TA,TA,Y,,06-2009,271900.0
1087,905105040,RL,86,8665,Pave,,AllPub,Sawyer,1Fam,1Story,5,5,1968,1968,TA,TA,420.0,876.0,Y,897sqft,0.0,0.0,1,0,3,1,5,Attchd,1968.0,1.0,264.0,TA,TA,Y,,01-2007,115000.0
1088,1007100110,I (all),-1,56600,Pave,,AllPub,IDOTRR,1Fam,2.5Unf,5,1,1900,1950,TA,TA,686.0,686.0,Y,1836sqft,0.0,0.0,2,0,4,1,7,Detchd,1900.0,1.0,288.0,TA,Fa,N,,01-2008,103000.0
1089,903201090,RL,55,6854,Pave,,AllPub,BrkSide,1Fam,1Story,5,7,1925,1994,TA,Gd,212.0,756.0,N,1060sqft,1.0,0.0,1,0,1,1,6,Detchd,1969.0,1.0,308.0,Fa,TA,Y,,08-2007,136500.0
1090,534428060,RL,69,8973,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1958,1991,TA,TA,413.0,1008.0,Y,1053sqft,0.0,1.0,1,1,3,1,6,2Types,1998.0,2.0,750.0,TA,TA,Y,MnWw,07-2006,150000.0
1091,916386010,RL,88,11896,Pave,,AllPub,Timber,1Fam,1Story,7,5,2008,2008,Gd,TA,1258.0,1336.0,Y,1346sqft,1.0,0.0,2,0,3,1,6,Attchd,2008.0,3.0,660.0,TA,TA,Y,,05-2010,220000.0
1092,903481130,RM,86,5160,Pave,Grvl,AllPub,IDOTRR,1Fam,SFoyer,4,6,1923,1950,TA,Gd,46.0,858.0,Y,892sqft,1.0,0.0,1,0,1,1,5,,,0.0,0.0,,,N,,07-2009,70000.0
1093,907265100,RL,96,11690,Pave,,AllPub,CollgCr,1Fam,2Story,8,5,1999,2000,Gd,TA,850.0,850.0,Y,1764sqft,0.0,0.0,2,1,3,1,7,Attchd,1999.0,2.0,560.0,TA,TA,Y,,06-2008,207000.0
1094,906424010,RL,-1,11454,Pave,,AllPub,SawyerW,1Fam,SLvl,8,5,1995,1995,Gd,TA,631.0,1401.0,Y,1511sqft,1.0,0.0,2,0,3,1,6,Attchd,1995.0,3.0,811.0,TA,TA,Y,,02-2008,225000.0
1095,528222020,RL,75,9073,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,2006,2006,Gd,TA,738.0,738.0,Y,1492sqft,0.0,0.0,2,1,3,1,8,Attchd,2006.0,2.0,440.0,TA,TA,Y,,10-2006,185101.0
1096,535105060,RL,80,8400,Pave,,AllPub,NAmes,1Fam,1Story,6,9,1962,2005,Gd,Gd,1319.0,1319.0,Y,1537sqft,1.0,0.0,1,1,3,1,7,Attchd,1962.0,2.0,462.0,TA,TA,Y,GdPrv,07-2008,174000.0
1097,908201110,RL,65,6012,Pave,,AllPub,Edwards,Duplex,1Story,4,5,1955,1955,TA,Fa,0.0,0.0,N,1152sqft,0.0,0.0,2,0,2,2,6,,,0.0,0.0,,,N,,06-2008,82000.0
1098,911175410,C (all),69,12366,Pave,,AllPub,IDOTRR,1Fam,1Story,3,5,1945,1950,TA,TA,0.0,0.0,N,729sqft,0.0,0.0,1,0,2,1,5,,,0.0,0.0,,,N,,10-2006,51689.0
1099,534250300,RL,-1,14803,Pave,,AllPub,NWAmes,1Fam,2Story,6,5,1971,1971,TA,TA,409.0,825.0,Y,1993sqft,0.0,0.0,2,1,4,1,8,Attchd,1971.0,2.0,495.0,TA,TA,Y,GdWo,06-2006,190000.0
1100,528174020,RL,34,3901,Pave,,AllPub,NridgHt,Twnhs,1Story,6,5,2005,2006,Gd,TA,436.0,1302.0,Y,1302sqft,1.0,0.0,1,1,1,1,5,Attchd,2005.0,2.0,631.0,TA,TA,Y,,08-2007,204000.0
1101,908186040,RM,35,3675,Pave,,AllPub,Edwards,TwnhsE,SLvl,6,5,2005,2005,TA,TA,88.0,547.0,Y,1072sqft,1.0,0.0,1,0,2,1,5,Basment,2005.0,2.0,525.0,TA,TA,Y,,06-2008,148000.0
1102,903230120,RM,99,5940,Pave,,AllPub,BrkSide,1Fam,1Story,4,7,1946,1950,TA,TA,,,Y,896sqft,,,1,0,2,1,4,Detchd,1946.0,1.0,280.0,TA,TA,Y,MnPrv,04-2008,79000.0
1103,532353050,RL,-1,12968,Pave,,AllPub,Sawyer,1Fam,1Story,5,6,1962,1962,TA,TA,175.0,912.0,Y,912sqft,1.0,0.0,1,0,2,1,4,Detchd,1962.0,1.0,352.0,TA,TA,Y,,09-2008,144000.0
1104,907202100,RL,39,16300,Pave,,AllPub,CollgCr,1Fam,1Story,5,4,1977,1977,TA,TA,399.0,876.0,Y,907sqft,1.0,0.0,1,0,3,1,5,Attchd,1977.0,1.0,308.0,TA,TA,Y,MnPrv,01-2007,130000.0
