PID,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Utilities,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remodeled,Exter Qual,Exter Cond,Bsmt Unf Sqft,Total Bsmnt Sqft,Central Air,Living Area Sqft,Bedroom,Kitchen,Total Rooms,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,SalePrice,Month,Year,Total Full Baths,Total Half Baths
532376070,RL,,9316,Pave,,AllPub,Sawyer,1Fam,1Story,5,5,1965,1965,TA,TA,480.0,1024.0,Y,1020.0,3,1,5,Attchd,1965.0,1.0,288.0,TA,TA,Y,MnPrv,124100.0,05,2009,2.0,0.0
535376100,RL,60.0,5400,Pave,,AllPub,OldTown,1Fam,1Story,5,6,1921,1968,TA,TA,1073.0,1073.0,Y,1073.0,2,1,4,Detchd,1968.0,1.0,326.0,TA,TA,Y,,108480.0,12,2006,1.0,0.0
534451050,RL,51.0,4712,Pave,,AllPub,BrkSide,1Fam,1.5Fin,4,7,1946,1950,TA,TA,363.0,747.0,Y,1230.0,3,1,5,Detchd,1946.0,1.0,305.0,TA,TA,Y,MnPrv,121600.0,08,2006,2.0,1.0
913350030,RL,69.0,23580,Pave,,AllPub,Mitchel,1Fam,1Story,6,6,1979,1979,TA,TA,849.0,1625.0,Y,1625.0,3,1,6,Attchd,1979.0,2.0,576.0,TA,TA,Y,,242500.0,09,2006,2.0,1.0
905475520,RL,,11515,Pave,,AllPub,Edwards,1Fam,1Story,4,5,1958,1994,TA,TA,0.0,0.0,N,943.0,3,1,5,Detchd,1958.0,1.0,308.0,TA,TA,N,,80000.0,08,2007,1.0,0.0
907405130,RL,65.0,8450,Pave,,AllPub,CollgCr,1Fam,1Story,7,5,2003,2003,Gd,TA,638.0,1337.0,Y,1337.0,3,1,6,Attchd,2003.0,2.0,531.0,TA,TA,Y,,185000.0,10,2007,3.0,0.0
906226100,RL,64.0,7018,Pave,,AllPub,SawyerW,Duplex,1Story,5,5,1979,1979,TA,TA,0.0,0.0,Y,1535.0,4,2,8,Attchd,1979.0,2.0,400.0,TA,TA,Y,GdPrv,118858.0,06,2009,2.0,0.0
905402110,RL,75.0,9375,Pave,,AllPub,Edwards,1Fam,1Story,4,5,1954,1954,TA,Gd,168.0,967.0,Y,1350.0,3,1,6,Attchd,1954.0,2.0,504.0,TA,TA,Y,,146000.0,06,2006,1.0,1.0
909250160,RL,55.0,10594,Pave,,AllPub,Crawfor,1Fam,1.5Unf,5,5,1926,1950,TA,TA,768.0,768.0,N,789.0,2,1,5,Detchd,1926.0,1.0,200.0,Po,Po,Y,MnPrv,96500.0,06,2007,1.0,0.0
905452140,RL,75.0,9525,Pave,,AllPub,Edwards,1Fam,1.5Fin,6,4,1954,1972,TA,TA,550.0,994.0,Y,1855.0,4,1,7,Attchd,1954.0,1.0,325.0,TA,TA,Y,,136900.0,10,2006,2.0,0.0
527162180,RL,73.0,11184,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,1998,1998,TA,TA,932.0,932.0,Y,1633.0,3,1,7,Attchd,1998.0,2.0,460.0,TA,TA,Y,,183000.0,04,2008,2.0,1.0
924100070,RL,77.0,10010,Pave,,AllPub,Mitchel,1Fam,1Story,5,5,1974,1975,TA,TA,195.0,1389.0,Y,1389.0,2,1,6,Attchd,1975.0,2.0,418.0,TA,TA,Y,,170000.0,04,2006,2.0,0.0
903454080,RM,50.0,8600,Pave,,AllPub,IDOTRR,1Fam,1.5Fin,6,6,1937,1950,TA,TA,780.0,780.0,Y,1376.0,3,1,7,Detchd,1937.0,1.0,198.0,TA,TA,N,,119500.0,06,2006,2.0,0.0
535453160,RL,70.0,7560,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1959,1959,TA,TA,671.0,1040.0,Y,1040.0,3,1,6,Attchd,1959.0,1.0,286.0,TA,TA,Y,GdWo,133700.0,07,2006,1.0,0.0
528188060,RL,36.0,2268,Pave,,AllPub,NridgHt,Twnhs,2Story,7,5,2003,2004,Gd,TA,197.0,764.0,Y,1626.0,2,1,6,BuiltIn,2003.0,2.0,474.0,TA,TA,Y,,173000.0,07,2009,2.0,0.0
916460060,RL,,7915,Pave,,AllPub,Timber,1Fam,1Story,6,5,1999,2000,Gd,TA,443.0,1666.0,Y,1675.0,3,1,6,Attchd,1999.0,2.0,435.0,TA,TA,Y,,195000.0,12,2008,3.0,0.0
903401050,RL,,9144,Pave,Pave,AllPub,BrkSide,1Fam,1.5Fin,5,5,1940,1982,TA,TA,484.0,883.0,Y,1505.0,3,1,8,Detchd,1940.0,1.0,240.0,TA,TA,N,,145000.0,07,2008,2.0,0.0
528142140,RL,85.0,10574,Pave,,AllPub,NridgHt,1Fam,2Story,8,5,2004,2004,Gd,TA,292.0,1148.0,Y,2332.0,4,1,9,BuiltIn,2004.0,3.0,756.0,TA,TA,Y,,316000.0,07,2008,3.0,1.0
907262080,RL,70.0,8726,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2002,2002,Gd,TA,872.0,872.0,Y,1909.0,4,1,8,BuiltIn,2002.0,2.0,529.0,TA,TA,Y,,197000.0,09,2006,2.0,1.0
528108140,RL,94.0,12220,Pave,,AllPub,NridgHt,1Fam,1Story,10,5,2009,2009,Ex,TA,570.0,2006.0,Y,2020.0,3,1,9,Attchd,2009.0,3.0,900.0,TA,TA,Y,,402861.0,09,2009,3.0,1.0
909131170,RH,,12155,Pave,,AllPub,SWISU,1Fam,2Story,6,8,1925,1950,TA,TA,516.0,672.0,N,1482.0,4,1,7,Detchd,1934.0,1.0,400.0,TA,TA,P,,140000.0,03,2008,2.0,0.0
903232060,RM,51.0,6120,Pave,,AllPub,BrkSide,1Fam,1Story,5,6,1925,1999,TA,TA,960.0,960.0,Y,995.0,2,1,5,Detchd,1926.0,1.0,264.0,TA,TA,Y,MnPrv,115000.0,03,2009,1.0,0.0
527164060,RL,,9636,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,1992,1993,TA,TA,808.0,808.0,Y,1593.0,3,1,7,BuiltIn,1993.0,2.0,389.0,TA,TA,Y,MnPrv,178000.0,12,2009,2.0,1.0
916125360,RL,,57200,Pave,,AllPub,Timber,1Fam,1Story,5,5,1948,1950,TA,TA,60.0,747.0,Y,1687.0,3,1,7,Detchd,1966.0,2.0,572.0,TA,TA,N,,160000.0,06,2010,2.0,0.0
905475270,RL,60.0,5400,Pave,,AllPub,SWISU,1Fam,1Story,5,5,1958,1958,TA,TA,411.0,864.0,Y,864.0,3,1,6,Attchd,1958.0,1.0,399.0,TA,TA,Y,,118000.0,05,2007,1.0,1.0
902103120,RM,57.0,10307,Pave,Grvl,AllPub,OldTown,Duplex,2Story,6,5,1910,1950,TA,TA,339.0,972.0,N,1944.0,4,2,12,Detchd,1920.0,2.0,324.0,Fa,TA,N,,103500.0,06,2009,3.0,0.0
533210060,FV,30.0,3215,Pave,Pave,AllPub,Somerst,TwnhsE,2Story,7,5,2004,2004,Gd,TA,320.0,600.0,Y,1200.0,2,1,4,Detchd,2004.0,2.0,480.0,TA,TA,Y,,155000.0,04,2010,2.0,1.0
914475090,RL,74.0,9620,Pave,,AllPub,Mitchel,1Fam,SLvl,6,7,1977,1977,TA,TA,564.0,1243.0,Y,1285.0,3,1,6,Attchd,1977.0,2.0,473.0,TA,TA,Y,GdPrv,190000.0,05,2010,2.0,1.0
534451150,RL,55.0,5350,Pave,,AllPub,BrkSide,1Fam,1Story,3,2,1940,1966,TA,Po,728.0,728.0,Y,1306.0,3,1,6,,,0.0,0.0,,,Y,GdWo,76500.0,05,2010,1.0,0.0
531382120,RL,65.0,8125,Pave,,AllPub,SawyerW,1Fam,1Story,6,5,1994,1998,TA,TA,270.0,1408.0,Y,1679.0,3,1,7,Attchd,1994.0,2.0,575.0,TA,TA,Y,,193500.0,10,2008,3.0,0.0
528445070,RL,75.0,8778,Pave,,AllPub,Somerst,1Fam,2Story,8,5,2006,2006,Gd,TA,1302.0,1302.0,Y,1830.0,3,1,7,BuiltIn,2006.0,3.0,859.0,TA,TA,Y,,221300.0,03,2007,2.0,1.0
909252110,RL,63.0,15576,Pave,,AllPub,Crawfor,1Fam,2Story,6,7,1915,1976,TA,TA,840.0,840.0,Y,1680.0,4,1,8,Attchd,1960.0,1.0,308.0,TA,TA,Y,,177000.0,03,2008,2.0,0.0
903430070,RM,50.0,3000,Pave,Grvl,AllPub,OldTown,Duplex,2Story,5,1,1922,1950,TA,TA,1040.0,1040.0,N,2128.0,4,2,11,,,0.0,0.0,,,Y,,62500.0,09,2009,2.0,0.0
916325040,RL,,50102,Pave,,AllPub,Timber,1Fam,1Story,6,5,1958,1958,TA,TA,723.0,1632.0,Y,1650.0,2,1,6,Attchd,1958.0,2.0,518.0,TA,TA,Y,,250764.0,03,2006,2.0,0.0
914475030,RL,72.0,9360,Pave,,AllPub,Mitchel,1Fam,SFoyer,6,7,1977,1977,TA,TA,0.0,957.0,Y,1287.0,2,1,5,Attchd,1977.0,2.0,541.0,TA,TA,Y,GdWo,173000.0,11,2009,2.0,1.0
903457130,RM,52.0,4330,Pave,Grvl,AllPub,IDOTRR,2fmCon,1.5Fin,4,6,1958,1958,TA,TA,0.0,808.0,Y,1315.0,3,1,5,Detchd,1958.0,2.0,436.0,TA,TA,Y,,99500.0,02,2007,3.0,0.0
533221060,FV,24.0,2117,Pave,,AllPub,Somerst,Twnhs,2Story,6,5,2000,2000,Gd,TA,339.0,756.0,Y,1573.0,3,1,4,Detchd,2000.0,2.0,440.0,TA,TA,Y,,177000.0,09,2007,2.0,1.0
531376030,RL,65.0,7800,Pave,,AllPub,SawyerW,1Fam,2Story,7,5,2005,2005,Gd,TA,891.0,891.0,Y,1686.0,3,1,8,Attchd,2005.0,2.0,462.0,TA,TA,Y,,184000.0,04,2006,2.0,1.0
905229040,RL,,11250,Pave,,AllPub,ClearCr,1Fam,1.5Fin,4,5,1957,1989,TA,TA,1104.0,1104.0,Y,1788.0,5,1,8,Attchd,1957.0,1.0,304.0,TA,TA,Y,,161500.0,11,2009,2.0,0.0
907420040,RL,85.0,11069,Pave,,AllPub,CollgCr,1Fam,2Story,6,5,2007,2007,Gd,TA,608.0,608.0,Y,1396.0,3,1,6,BuiltIn,2007.0,2.0,440.0,TA,TA,Y,,170000.0,07,2009,2.0,1.0
906380150,RL,64.0,7488,Pave,,AllPub,CollgCr,1Fam,1Story,7,5,2005,2005,Gd,TA,815.0,1208.0,Y,1208.0,2,1,6,Attchd,2005.0,2.0,632.0,TA,TA,Y,,183600.0,02,2006,2.0,0.0
909455040,RM,35.0,3907,Pave,,AllPub,Blueste,TwnhsE,1Story,8,5,1989,1989,Gd,TA,1115.0,1191.0,Y,1191.0,2,1,5,Attchd,1989.0,2.0,531.0,TA,TA,Y,,162500.0,03,2010,2.0,0.0
902204080,RM,62.0,7404,Pave,,AllPub,OldTown,1Fam,1Story,4,6,1920,1950,TA,TA,861.0,861.0,Y,861.0,2,1,5,Detchd,1920.0,2.0,288.0,TA,TA,N,,80000.0,11,2009,1.0,0.0
527190050,RL,44.0,5306,Pave,,AllPub,StoneBr,TwnhsE,2Story,7,7,1987,1987,Gd,Gd,354.0,1064.0,Y,1767.0,2,1,5,Attchd,1987.0,2.0,504.0,Gd,TA,Y,,239000.0,06,2006,3.0,0.0
533212020,FV,24.0,2544,Pave,Pave,AllPub,Somerst,Twnhs,2Story,7,5,2004,2005,Gd,TA,190.0,600.0,Y,1200.0,2,1,4,Detchd,2004.0,2.0,480.0,TA,TA,Y,,149500.0,02,2010,3.0,1.0
910201180,RM,50.0,9060,Pave,,AllPub,IDOTRR,1Fam,2Story,5,6,1923,1999,TA,TA,311.0,859.0,Y,1828.0,3,1,6,Detchd,,,,,,Y,MnPrv,150909.0,03,2007,2.0,0.0
527453070,RL,24.0,2280,Pave,,AllPub,NPkVill,Twnhs,1Story,7,7,1976,1976,TA,TA,443.0,1055.0,Y,1055.0,2,1,4,Attchd,1976.0,1.0,319.0,TA,TA,Y,,137500.0,04,2006,3.0,0.0
534201300,RL,70.0,8400,Pave,,AllPub,NAmes,1Fam,SFoyer,5,6,1968,1968,TA,TA,89.0,833.0,Y,898.0,3,1,6,Attchd,1968.0,1.0,326.0,TA,TA,Y,,140000.0,08,2006,2.0,0.0
903228090,RM,50.0,5000,Pave,,AllPub,BrkSide,1Fam,1.5Unf,6,7,1926,1950,TA,TA,992.0,992.0,Y,1013.0,3,1,6,Detchd,1926.0,1.0,160.0,Fa,TA,Y,,113000.0,04,2008,1.0,0.0
528102010,RL,129.0,16737,Pave,,AllPub,NridgHt,1Fam,1Story,9,5,2004,2005,Gd,TA,533.0,1980.0,Y,1980.0,3,1,8,Attchd,2004.0,3.0,770.0,TA,TA,Y,,315000.0,09,2006,3.0,0.0
535403200,RL,60.0,7332,Pave,,AllPub,NAmes,1Fam,1Story,6,6,1959,1959,TA,TA,450.0,864.0,Y,864.0,2,1,4,Attchd,1959.0,1.0,288.0,TA,TA,Y,,120000.0,10,2006,2.0,0.0
528181040,RL,40.0,6792,Pave,,AllPub,NridgHt,TwnhsE,1Story,7,5,2005,2006,Gd,TA,1368.0,1368.0,Y,1368.0,2,1,6,Attchd,2005.0,2.0,474.0,TA,TA,Y,,202665.0,03,2006,2.0,0.0
902109160,RM,81.0,7308,Pave,,AllPub,OldTown,1Fam,1.5Fin,5,5,1920,1950,Fa,Fa,576.0,936.0,N,1740.0,2,1,6,Detchd,1920.0,1.0,225.0,Fa,Fa,N,,122250.0,06,2008,1.0,0.0
528431060,RL,78.0,10206,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2007,2007,TA,TA,1530.0,1563.0,Y,1563.0,3,1,6,Attchd,2007.0,3.0,758.0,TA,TA,Y,,245000.0,10,2008,2.0,0.0
528346050,RL,136.0,11675,Pave,,AllPub,NoRidge,1Fam,1Story,8,5,1998,1998,Gd,TA,322.0,1982.0,Y,2006.0,2,1,5,Attchd,1998.0,3.0,938.0,TA,TA,Y,,350000.0,07,2008,3.0,0.0
916475100,RL,85.0,14331,Pave,,AllPub,Timber,1Fam,1Story,8,5,2002,2002,Gd,TA,526.0,1800.0,Y,1800.0,3,1,7,Attchd,2002.0,3.0,765.0,TA,TA,Y,,312500.0,05,2006,3.0,0.0
528429130,RL,85.0,10182,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2006,2006,Gd,TA,440.0,1660.0,Y,1660.0,3,1,8,Attchd,2006.0,2.0,500.0,TA,TA,Y,,290000.0,05,2006,3.0,0.0
906378120,RL,71.0,9178,Pave,,AllPub,CollgCr,1Fam,1Story,8,5,2007,2007,Gd,TA,1643.0,1643.0,Y,1651.0,3,1,7,Attchd,2007.0,3.0,870.0,TA,TA,Y,,250000.0,09,2007,2.0,0.0
906380220,RL,95.0,10324,Pave,,AllPub,CollgCr,1Fam,1Story,8,5,2008,2008,Gd,TA,382.0,1254.0,Y,1254.0,2,1,5,Attchd,2008.0,3.0,810.0,TA,TA,Y,,221800.0,03,2009,3.0,0.0
535402090,RL,83.0,10143,Pave,,AllPub,NAmes,1Fam,1Story,6,7,1963,1963,TA,TA,996.0,1380.0,Y,1380.0,3,1,6,Attchd,1963.0,1.0,364.0,TA,TA,Y,GdWo,154000.0,06,2009,1.0,1.0
923228290,RM,21.0,1936,Pave,,AllPub,MeadowV,Twnhs,SFoyer,4,6,1970,1970,TA,TA,0.0,630.0,Y,630.0,1,1,3,,,0.0,0.0,,,Y,MnPrv,84500.0,12,2007,2.0,0.0
527453130,RL,24.0,2280,Pave,,AllPub,NPkVill,Twnhs,2Story,6,6,1975,1975,TA,TA,341.0,855.0,Y,1456.0,3,1,6,Attchd,1975.0,2.0,440.0,TA,TA,Y,,149900.0,06,2010,2.0,1.0
902109080,RM,63.0,11426,Pave,Grvl,AllPub,OldTown,2fmCon,1.5Fin,4,6,1910,1996,TA,TA,828.0,828.0,Y,1594.0,3,2,9,,,0.0,0.0,,,N,,118000.0,06,2008,2.0,0.0
534401120,RL,80.0,8800,Pave,,AllPub,NAmes,1Fam,1Story,7,6,1966,1966,TA,TA,520.0,1174.0,Y,1200.0,3,1,6,Attchd,1966.0,2.0,440.0,TA,TA,Y,MnPrv,163500.0,10,2007,2.0,1.0
910200040,RM,85.0,8500,Pave,,AllPub,IDOTRR,1Fam,1.5Fin,5,7,1919,2005,TA,TA,793.0,793.0,N,1517.0,3,1,7,,,0.0,0.0,,,N,,115000.0,08,2007,2.0,0.0
535176070,RL,90.0,11988,Pave,,AllPub,NAmes,1Fam,1Story,6,6,1957,1957,TA,TA,467.0,1244.0,Y,1244.0,3,1,6,Attchd,1957.0,1.0,336.0,TA,TA,Y,,150000.0,05,2007,1.0,1.0
528235000,RL,87.0,11084,Pave,,AllPub,Gilbert,1Fam,SLvl,7,5,2004,2004,Gd,TA,192.0,384.0,Y,1374.0,3,1,8,BuiltIn,2004.0,2.0,400.0,TA,TA,Y,,175000.0,06,2007,3.0,1.0
905103130,RL,,11327,Pave,,AllPub,Sawyer,1Fam,1Story,5,6,1967,1967,TA,TA,285.0,1064.0,Y,1064.0,3,1,6,Attchd,1967.0,2.0,528.0,TA,TA,Y,,153600.0,06,2006,1.0,1.0
907418010,RL,85.0,11058,Pave,,AllPub,CollgCr,1Fam,1Story,7,6,2007,2007,Gd,TA,1508.0,1564.0,Y,1564.0,3,1,6,Attchd,2007.0,3.0,814.0,TA,TA,Y,,218836.0,02,2008,2.0,0.0
905451320,RL,68.0,9571,Pave,,AllPub,Edwards,1Fam,1Story,5,6,1956,1956,TA,TA,405.0,1144.0,Y,1144.0,3,1,6,Attchd,1956.0,1.0,596.0,TA,TA,Y,,129000.0,06,2010,2.0,0.0
907203040,RL,70.0,9800,Pave,,AllPub,CollgCr,1Fam,1Story,5,7,1972,1972,TA,TA,0.0,894.0,Y,894.0,3,1,5,Attchd,1975.0,2.0,552.0,TA,TA,Y,GdWo,149900.0,07,2006,2.0,0.0
528327060,RL,,11400,Pave,,AllPub,NoRidge,1Fam,1Story,10,5,2001,2002,Ex,TA,1351.0,2633.0,Y,2633.0,2,1,8,Attchd,2001.0,3.0,804.0,TA,TA,Y,,466500.0,03,2007,3.0,1.0
904301410,RL,55.0,8250,Pave,,AllPub,Edwards,1Fam,1Story,5,7,1935,1950,TA,TA,0.0,0.0,N,1032.0,2,1,6,Detchd,1939.0,1.0,260.0,TA,TA,Y,,125000.0,06,2006,1.0,0.0
527183030,RL,40.0,4671,Pave,,AllPub,StoneBr,TwnhsE,1Story,8,5,1988,1989,Gd,TA,461.0,1228.0,Y,1228.0,2,1,5,Attchd,1988.0,2.0,472.0,TA,TA,Y,,189000.0,10,2008,3.0,0.0
534252090,RL,,12122,Pave,,AllPub,NAmes,1Fam,SFoyer,7,9,1961,2007,Ex,TA,77.0,944.0,Y,999.0,3,1,6,Attchd,1961.0,2.0,588.0,TA,TA,Y,,178400.0,07,2008,2.0,0.0
907285050,RL,70.0,8750,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,1996,1996,Gd,TA,880.0,880.0,Y,1716.0,2,1,7,Attchd,1996.0,2.0,512.0,TA,TA,Y,,191000.0,07,2009,2.0,1.0
906426090,RL,,36500,Pave,,AllPub,ClearCr,1Fam,1Story,5,5,1964,1964,TA,Gd,812.0,1624.0,Y,1582.0,4,1,7,Attchd,1964.0,2.0,390.0,TA,TA,N,,190000.0,06,2006,2.0,1.0
535451100,RL,60.0,7200,Pave,,AllPub,NAmes,1Fam,1Story,5,3,1950,1950,TA,TA,432.0,864.0,Y,1238.0,3,1,6,Attchd,1950.0,1.0,357.0,TA,TA,Y,,102000.0,11,2007,1.0,1.0
905102060,RL,75.0,11625,Pave,,AllPub,Sawyer,2fmCon,1Story,5,4,1965,1965,TA,TA,198.0,1039.0,Y,1039.0,3,1,6,Attchd,1965.0,2.0,504.0,TA,TA,Y,,131500.0,04,2010,2.0,1.0
533120030,RL,,9572,Pave,,AllPub,NoRidge,1Fam,2Story,8,5,1990,1990,Gd,TA,971.0,1453.0,Y,2810.0,4,1,9,Attchd,1990.0,2.0,750.0,Gd,Gd,Y,,302000.0,06,2007,2.0,1.0
902109110,RM,63.0,11426,Pave,,AllPub,OldTown,1Fam,1.5Fin,7,5,2003,2003,TA,TA,1362.0,1362.0,Y,2082.0,3,1,6,Detchd,2003.0,2.0,484.0,TA,TA,N,,200000.0,06,2008,2.0,1.0
528351010,RL,104.0,21535,Pave,,AllPub,NoRidge,1Fam,2Story,10,6,1994,1995,Ex,TA,989.0,2444.0,Y,4316.0,4,1,10,Attchd,1994.0,3.0,832.0,TA,TA,Y,,755000.0,01,2007,3.0,2.0
903235100,RM,60.0,6324,Pave,,AllPub,BrkSide,1Fam,1Story,4,6,1927,1950,TA,TA,520.0,520.0,N,520.0,1,1,4,Detchd,1920.0,1.0,240.0,Fa,TA,Y,,68500.0,05,2008,1.0,0.0
527108020,RL,50.0,14859,Pave,,AllPub,Gilbert,1Fam,1Story,7,5,2006,2006,Gd,TA,1670.0,1670.0,Y,1670.0,3,1,7,Attchd,2006.0,3.0,690.0,TA,TA,Y,,240000.0,08,2006,2.0,0.0
907410040,RL,74.0,8581,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2006,2006,Gd,TA,851.0,851.0,Y,1737.0,3,1,7,Attchd,2006.0,2.0,578.0,TA,TA,Y,,203160.0,08,2006,2.0,1.0
528186180,RL,48.0,6240,Pave,,AllPub,NridgHt,TwnhsE,1Story,8,5,2006,2006,Gd,TA,461.0,1324.0,Y,1324.0,2,1,6,Attchd,2006.0,2.0,550.0,TA,TA,Y,,254000.0,12,2009,3.0,0.0
902128160,RM,60.0,7200,Pave,,AllPub,OldTown,1Fam,1Story,5,8,1940,1950,TA,TA,808.0,808.0,Y,1072.0,2,1,5,Detchd,1940.0,2.0,379.0,TA,TA,Y,,130000.0,05,2007,1.0,0.0
527145080,RL,43.0,5005,Pave,,AllPub,StoneBr,TwnhsE,1Story,8,5,1992,1992,Gd,TA,1017.0,1280.0,Y,1280.0,2,1,5,Attchd,1992.0,2.0,506.0,TA,TA,Y,,191500.0,01,2010,2.0,0.0
527377030,RL,78.0,10140,Pave,,AllPub,NWAmes,1Fam,1Story,6,6,1974,1999,TA,TA,0.0,1040.0,Y,1309.0,3,1,5,Attchd,1974.0,2.0,484.0,TA,TA,Y,GdPrv,181000.0,01,2006,2.0,1.0
527427090,RH,34.0,4058,Pave,,AllPub,NAmes,TwnhsE,SFoyer,7,5,1998,1998,TA,TA,0.0,723.0,Y,767.0,1,1,4,Attchd,1998.0,1.0,367.0,TA,TA,Y,,133000.0,06,2007,2.0,0.0
535181140,RL,70.0,12198,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1955,1975,TA,TA,424.0,1204.0,Y,1411.0,3,1,7,Attchd,1955.0,1.0,310.0,TA,TA,Y,,130000.0,06,2007,1.0,0.0
903427120,RM,57.0,8094,Pave,Grvl,AllPub,OldTown,1Fam,2Story,6,6,1915,1950,TA,TA,1048.0,1048.0,Y,1768.0,3,1,8,Detchd,1930.0,2.0,576.0,Fa,Fa,Y,,155000.0,06,2009,2.0,0.0
528118060,RL,59.0,23303,Pave,,AllPub,NridgHt,1Fam,2Story,8,5,2007,2007,Gd,TA,278.0,1508.0,Y,2520.0,5,1,10,BuiltIn,2007.0,3.0,640.0,TA,TA,Y,,409900.0,06,2009,3.0,1.0
528458050,FV,72.0,8640,Pave,,AllPub,Somerst,1Fam,1Story,7,5,2007,2008,Gd,TA,1372.0,1372.0,Y,1372.0,3,1,6,Attchd,2008.0,2.0,529.0,TA,TA,Y,,250580.0,05,2008,2.0,0.0
902103090,RM,60.0,5520,Pave,,AllPub,OldTown,1Fam,1.5Fin,4,6,1920,1980,TA,TA,863.0,1147.0,N,1657.0,4,1,9,Detchd,1920.0,1.0,162.0,Fa,Fa,N,,111500.0,07,2006,1.0,0.0
923225240,RM,41.0,2665,Pave,,AllPub,MeadowV,TwnhsE,2Story,5,6,1977,1977,TA,TA,36.0,757.0,Y,1475.0,4,1,6,Attchd,1977.0,1.0,336.0,TA,TA,Y,,127000.0,07,2006,2.0,0.0
532353120,RL,64.0,6285,Pave,,AllPub,Sawyer,1Fam,1Story,5,5,1977,1977,TA,TA,405.0,894.0,Y,894.0,2,1,5,Detchd,1979.0,1.0,308.0,TA,TA,Y,,120750.0,03,2007,2.0,0.0
906402060,RL,,12800,Pave,,AllPub,SawyerW,1Fam,SLvl,7,5,1989,1989,Gd,TA,0.0,1518.0,Y,1644.0,2,1,5,Attchd,1989.0,2.0,569.0,TA,TA,Y,,275000.0,08,2009,3.0,1.0
921205030,RL,88.0,11443,Pave,,AllPub,Timber,1Fam,1Story,8,5,2005,2006,Gd,TA,408.0,1868.0,Y,2028.0,2,1,7,Attchd,2005.0,3.0,880.0,TA,TA,Y,,369900.0,03,2006,3.0,0.0
528110090,RL,107.0,13891,Pave,,AllPub,NridgHt,1Fam,2Story,9,5,2008,2009,Ex,TA,1734.0,1734.0,Y,2822.0,4,1,12,BuiltIn,2009.0,3.0,1020.0,TA,TA,Y,,582933.0,01,2009,3.0,1.0
534427040,RL,80.0,10721,Pave,,AllPub,NAmes,1Fam,1Story,6,6,1959,1959,Gd,TA,1252.0,1252.0,Y,1252.0,3,1,7,Detchd,1960.0,2.0,528.0,TA,TA,Y,,142000.0,10,2008,1.0,0.0
528228450,RL,43.0,3182,Pave,,AllPub,Blmngtn,TwnhsE,1Story,7,5,2005,2006,Gd,TA,1330.0,1346.0,Y,1504.0,1,1,7,Attchd,2005.0,2.0,457.0,TA,TA,Y,,181000.0,05,2009,2.0,0.0
527162090,RL,63.0,7875,Pave,,AllPub,Gilbert,1Fam,1Story,7,5,1995,1996,TA,TA,1237.0,1237.0,Y,1253.0,3,1,6,Attchd,1995.0,2.0,402.0,TA,TA,Y,,176000.0,06,2007,2.0,0.0
903233220,RM,51.0,6120,Pave,,AllPub,BrkSide,1Fam,1.5Fin,5,7,1930,1984,TA,Gd,741.0,741.0,Y,1324.0,3,1,7,Detchd,1930.0,1.0,180.0,Fa,TA,Y,,110000.0,02,2006,1.0,0.0
909281030,RL,79.0,7801,Pave,,AllPub,Crawfor,1Fam,1Story,6,5,1951,1951,TA,Fa,591.0,1091.0,N,1091.0,2,1,5,Attchd,1951.0,1.0,344.0,TA,TA,Y,MnPrv,104000.0,05,2008,1.0,1.0
902329090,RM,60.0,7200,Pave,,AllPub,OldTown,1Fam,2Story,7,7,1920,1950,TA,TA,596.0,596.0,Y,1762.0,4,1,8,Detchd,1989.0,2.0,576.0,TA,TA,N,,157000.0,10,2006,2.0,1.0
528102110,RL,96.0,12474,Pave,,AllPub,NridgHt,1Fam,2Story,10,5,2007,2008,Ex,TA,402.0,1682.0,Y,2332.0,3,1,9,BuiltIn,2008.0,3.0,846.0,TA,TA,Y,,426000.0,08,2008,3.0,1.0
527327080,RL,,18800,Pave,,AllPub,NWAmes,1Fam,2Story,6,5,1976,1976,TA,TA,84.0,796.0,Y,1574.0,3,1,6,Attchd,1976.0,2.0,566.0,TA,TA,Y,,190000.0,07,2006,3.0,1.0
905200090,RL,60.0,12900,Pave,,AllPub,Sawyer,Duplex,SFoyer,4,4,1969,1969,TA,TA,0.0,1198.0,Y,1258.0,0,2,6,CarPort,1969.0,2.0,400.0,Fa,TA,Y,,108959.0,01,2008,2.0,2.0
908229020,RL,56.0,4060,Pave,,AllPub,Edwards,1Fam,1Story,5,8,1922,1950,TA,TA,864.0,864.0,Y,864.0,2,1,4,,,0.0,0.0,,,Y,,99900.0,07,2009,1.0,0.0
